binary,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6
1110111111011111011111111011111111111111111111111111010101000000000000000000000000000000000000000000000000,1,2,1.43589638339379,1.46728814380106,1.5294359095984,1.52943590962325
1110111111011111011111111101011110011101110111011111111110000000000000000000000000000000000000000000000000,1,2,1.30926287854521,1.30926287854467,1.6619119959584,1.66199055122703
1110111111011111101111111111011111110111111111011101111111000000000000000000000000000000000000000000000000,1,2,1.3703988608118,1.39255736208422,1.61629037407015,1.61629037410578
1110111111011111101111111111110111011111101110111111110111000000000000000000000000000000000000000000000000,1,2,1.47726673095308,1.47758544493825,1.56054065552014,1.58223013933118
1110111111011111110011111011011111101111111111100111101111000000000000000000000000000000000000000000000000,1,2,1.33824619696508,1.37209648823529,1.46218947484522,1.504996809806
1110111111011111110101111111111000111111100110111101101010000000000000000000000000000000000000000000000000,1,2,1.36636403586431,1.37420084776744,1.44247152170937,1.45265517363246
1110111111011111110110111111111111001110111111111111111111000000000000000000000000000000000000000000000000,1,2,1.43354167678693,1.46484539680417,1.56797520597743,1.60582018570411
1110111111011111110111100011111110101111110111111111111111000000000000000000000000000000000000000000000000,1,2,1.5405467614886,1.55530873399757,1.65465212394458,1.68342639784644
1110111111011111110111111111011101110111110111111011110111000000000000000000000000000000000000000000000000,1,2,1.45150628614938,1.45550801525336,1.55086474183324,1.57638943031481
1110111111011111110111111111110111111110110111011111100111000000000000000000000000000000000000000000000000,1,2,1.3901733382691,1.39907636756446,1.55245307496479,1.55245307496461
1110111111011111110111111111111111011111111110011111011111000000000000000000000000000000000000000000000000,1,2,1.41198864804243,1.43783374844921,1.59264013863584,1.59544936488359
1110111111011111111011111011111111111011111111101111111111000000000000000000000000000000000000000000000000,1,2,1.59579672970228,1.63818356938471,1.72652199588102,1.76093911352698
1110111111011111111101010111111111111101111111110111111101000000000000000000000000000000000000000000000000,1,2,1.41643860099568,1.44370493936783,1.54792044786443,1.58216669991827
1110111111011111111101101111111110110111111110110111011110000000000000000000000000000000000000000000000000,1,2,1.39383241887168,1.41097828369544,1.44299823935115,1.44521364243011
1110111111011111111101111111011110100110011101111111111001000000000000000000000000000000000000000000000000,1,2,1.4540228070814,1.4812678538056,1.55344922848535,1.57524136858644
1110111111011111111101111111111110111111010111101111101111000000000000000000000000000000000000000000000000,1,2,1.41211412806367,1.43250617969696,1.53265702000317,1.56695502228808
1110111111011111111110001011011111011001111101111111111111000000000000000000000000000000000000000000000000,1,2,1.49949143829434,1.53148356586513,1.64473285103275,1.69517878133952
1110111111011111111111011011111111111101101111111011101110000000000000000000000000000000000000000000000000,1,2,1.29473871403528,1.31455973400788,1.35518397594358,1.35883454378591
1110111111011111111111011101111111011111111010111110111101000000000000000000000000000000000000000000000000,1,2,1.38099779278655,1.41063609434195,1.52342081173642,1.55750917447986
1110111111011111111111011111101110111111111111111111111011000000000000000000000000000000000000000000000000,1,2,1.42360626875362,1.44599929379694,1.53827279907027,1.56698304257553
1110111111011111111111011111111110101101111110110011111111000000000000000000000000000000000000000000000000,1,2,1.41511137305746,1.43752563525096,1.54707956556473,1.59662505788585
1110111111011111111111011111111111101111111010111111111111000000000000000000000000000000000000000000000000,1,2,1.41922405934612,1.44511397643943,1.55328709174963,1.59797090701263
1110111111011111111111101011111111111111101111100000111101000000000000000000000000000000000000000000000000,1,2,1.41790432537915,1.44900268672646,1.51863946221936,1.5550704451705
1110111111011111111111101110111111111001111111111111111100000000000000000000000000000000000000000000000000,1,2,1.44055752342172,1.46531200128074,1.55747315291692,1.58406189760021
1110111111011111111111110110101110111111111010111100111001000000000000000000000000000000000000000000000000,1,2,1.40691847498409,1.43122513005777,1.50719518519996,1.50719518522357
1110111111011111111111110111111111110111111101101101101101000000000000000000000000000000000000000000000000,1,2,1.41766340985624,1.43286302597498,1.4785638637321,1.50673216757928
1110111111011111111111111010111111111111101111111111111111000000000000000000000000000000000000000000000000,1,2,1.44106081762767,1.47864580563355,1.60329588421289,1.64206990315836
1110111111011111111111111110011111101111111111111111110110000000000000000000000000000000000000000000000000,1,2,1.34581065899011,1.37015171146071,1.47004004691033,1.49562983163647
1110111111011111111111111110011111111101111111110111111111000000000000000000000000000000000000000000000000,1,2,1.3593798473312,1.38737727986819,1.5066274304126,1.55542846034763
1110111111011111111111111110111101111111100111111011011111000000000000000000000000000000000000000000000000,1,2,1.38008975584631,1.39297263751852,1.50727796772835,1.54609814360407
1110111111011111111111111111001111111111111111111011101111000000000000000000000000000000000000000000000000,1,2,1.00000000010099,1.00000000010592,1.00000000011822,1.00000000012149
1110111111011111111111111111011111011111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.36832951075323,1.39438212451334,1.50507622998649,1.55042893413719
1110111111011111111111111111101111111010101011111111111101000000000000000000000000000000000000000000000000,1,2,1.50054596067341,1.52162493381804,1.58900489671284,1.60862972111867
1110111111011111111111111111110111011101111011111111100101000000000000000000000000000000000000000000000000,1,2,1.43402780820015,1.4340278081985,1.47849963138355,1.49136491012294
1110111111011111111111111111111011111011011110111111111011000000000000000000000000000000000000000000000000,1,2,1.51310184885307,1.52675088476098,1.59687061917188,1.61706699422715
1110111111011111111111111111111110111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.44862249692804,1.47217995330098,1.56733959504251,1.60058747720252
1110111111011111111111111111111111010011101111111111111111000000000000000000000000000000000000000000000000,1,2,1.52506230226598,1.54672209019547,1.61959995910913,1.64654214538246
1110111111011111111111111111111111110101111111111111111111000000000000000000000000000000000000000000000000,1,2,1.44513199714526,1.4706442892244,1.56423737673944,1.59739322127318
1110111111011111111111111111111111111011111110111111111111000000000000000000000000000000000000000000000000,1,2,1.48480696897235,1.50854976457055,1.59548677322558,1.62584568759212
1110111111011111111111111111111111111011111111111110111111000000000000000000000000000000000000000000000000,1,2,1.48204959200481,1.50547744063895,1.58948573968212,1.61823079327862
1110111111011111111111111111111111111111101101111001111101000000000000000000000000000000000000000000000000,1,2,1.41441574465408,1.44008713159632,1.52025999410479,1.54833241807857
1110111111100010111101101111110111111111111011111111111111000000000000000000000000000000000000000000000000,1,2,1.42517367616483,1.44915013818381,1.58813513135095,1.61873144083471
1110111111100011111110101111111110011111110111011111111111000000000000000000000000000000000000000000000000,1,2,1.4241934759237,1.44784244342767,1.61200360650384,1.62406068921507
1110111111100100111111001011101101101111111111110111101011000000000000000000000000000000000000000000000000,1,2,1.43139034037902,1.43429763024866,1.45006545671912,1.45006545672313
1110111111100100111111111111110111111001111101111111111111000000000000000000000000000000000000000000000000,1,2,1.48771705887376,1.50512911216893,1.61059134870179,1.63581357712636
1110111111100101110111111010111010101101111111011111111011000000000000000000000000000000000000000000000000,1,2,1.56436787587236,1.57800865706309,1.67152141355314,1.67152141355579
1110111111100101111101110110111011111111110111111001111111000000000000000000000000000000000000000000000000,1,2,1.37245317037241,1.38655478132128,1.57366837001562,1.60967443949291
1110111111100110111101111111101111110101111011111111110111000000000000000000000000000000000000000000000000,1,2,1.42079848989341,1.45827431582792,1.57028401354937,1.57842969313826
1110111111100110111110111011110111011011111111011111101011000000000000000000000000000000000000000000000000,1,2,1.61175983657134,1.61207844909547,1.71684308851698,1.71684308850889
1110111111100111011111111011110111111011111011101101111101000000000000000000000000000000000000000000000000,1,2,1.62842288903892,1.64325872025165,1.71310976106148,1.73097365051569
1110111111100111011111111111110111110101010110111111001111000000000000000000000000000000000000000000000000,1,2,1.43726125763496,1.43726125761586,1.53192781240184,1.55693365759308
1110111111100111101011111111011111011101010111011111111111000000000000000000000000000000000000000000000000,1,2,1.3288290890702,1.32882908907225,1.56261972607551,1.58752764701744
1110111111100111111011111110111111011101111111101111100111000000000000000000000000000000000000000000000000,1,2,1.35665796898709,1.39127365304947,1.47565365232361,1.48584953225432
1110111111100111111111010111111111010011111111000110101111000000000000000000000000000000000000000000000000,1,2,1.53968460178327,1.54796137659665,1.60730815256419,1.62338443326515
1110111111100111111111111011110111111111111101011111101111000000000000000000000000000000000000000000000000,1,2,1.45049185942788,1.46777567132094,1.58101918914128,1.59113163680729
1110111111100111111111111111111111111111111111111011111011000000000000000000000000000000000000000000000000,1,2,1.41538289028894,1.44592788666517,1.53410526794988,1.54259939370478
1110111111101001011111111111111011111111001110111111111111000000000000000000000000000000000000000000000000,1,2,1.45534963252094,1.48304781142674,1.58742835981985,1.61933116325889
1110111111101001101111101111111111101111111101110110111111000000000000000000000000000000000000000000000000,1,2,1.42658557633487,1.46519159338531,1.56676979572401,1.60898024966404
1110111111101001111111111111111111001111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.43288898967863,1.47095181071316,1.57565366539655,1.60197424779661
1110111111101010010011111111111010100111110101110011111111000000000000000000000000000000000000000000000000,1,2,1.58366110065961,1.58384525553319,1.65624636492763,1.68147599887961
1110111111101010111100111111111110110111110010111001111111000000000000000000000000000000000000000000000000,1,2,1.41616925209919,1.43755761179549,1.64260171737253,1.67175323355472
1110111111101010111111111111011101111111011111111111111101000000000000000000000000000000000000000000000000,1,2,1.3745404860615,1.40387207078249,1.51216566967459,1.53360505733247
1110111111101010111111111111101001111110011111111011011111000000000000000000000000000000000000000000000000,1,2,1.4249143336334,1.44654783592565,1.53346520513039,1.55375544641023
1110111111101011101111111011111100111110110111111111111111000000000000000000000000000000000000000000000000,1,2,1.50149267052117,1.52643469820614,1.65730033014412,1.68756567778631
1110111111101011101111111111000110111110111111011011011111000000000000000000000000000000000000000000000000,1,2,1.33818157815578,1.35288587888055,1.47599091021865,1.50787652930895
1110111111101011111011111111111111110110111111111110111111000000000000000000000000000000000000000000000000,1,2,1.43036624959263,1.47402529160294,1.57681227850946,1.60754851295358
1110111111101011111101101111111011110111000111011111111011000000000000000000000000000000000000000000000000,1,2,1.50446459230597,1.52822558672606,1.64866260847833,1.64866260848094
1110111111101011111101111111100111111111111111101101110111000000000000000000000000000000000000000000000000,1,2,1.41629727544612,1.43827903692029,1.51770771084143,1.51770771084817
1110111111101011111111101111111111011111101101111111000111000000000000000000000000000000000000000000000000,1,2,1.38413176286215,1.41561523906423,1.49033471751177,1.49706158731071
1110111111101100001111111110111110111101111111111011111011000000000000000000000000000000000000000000000000,1,2,1.34938461452431,1.37897728821944,1.50969031003675,1.52524566629351
1110111111101101001101111101111110111011111111110111101101000000000000000000000000000000000000000000000000,1,2,1.47154779721714,1.50962897564923,1.64810940611613,1.65973928116358
1110111111101101010011011111011110001001001110111111011111000000000000000000000000000000000000000000000000,1,2,1.53757627472794,1.53780360155635,1.59814591284902,1.66228125238749
1110111111101101011111100111111011111111111011111101011111000000000000000000000000000000000000000000000000,1,2,1.43738500376927,1.45401585785664,1.55990318783381,1.59176706708083
1110111111101101100111111111111111101111111111011001111111000000000000000000000000000000000000000000000000,1,2,1.41279286886008,1.44215719515426,1.67933452786061,1.6793345278528
1110111111101101101101101111110111111111111111111110111111000000000000000000000000000000000000000000000000,1,2,1.4164885066102,1.44005263025617,1.57483950831535,1.61803514274532
1110111111101101111111001111111110101111011011011011011111000000000000000000000000000000000000000000000000,1,2,1.3675621893821,1.38527740803874,1.5045702326987,1.52189441875979
1110111111101101111111101111001011110111111111111111111011000000000000000000000000000000000000000000000000,1,2,1.3677874506819,1.38298115604923,1.4688560930872,1.47723446133417
1110111111101101111111101111111111111110101111101110111111000000000000000000000000000000000000000000000000,1,2,1.42081994432644,1.45660093686096,1.53803129658887,1.57825141241618
1110111111101101111111111101100111111111111111111011011111000000000000000000000000000000000000000000000000,1,2,1.39763586724871,1.41759605636052,1.52575541466212,1.54921450850376
1110111111101101111111111111111101110111011111010011111111000000000000000000000000000000000000000000000000,1,2,1.59811597246556,1.59816921767245,1.64293536032697,1.65025380118422
1110111111101110101111111111011000111011101101110111111111000000000000000000000000000000000000000000000000,1,2,1.63279983920944,1.63847698211273,1.69719768720936,1.72078585521026
1110111111101110110010111111111010011111111111011101111101000000000000000000000000000000000000000000000000,1,2,1.43613551070074,1.4544456064494,1.64807763556092,1.64807763555313
1110111111101110110111110011011111111101111111111110110111000000000000000000000000000000000000000000000000,1,2,1.44497570144384,1.46669426979554,1.55058323831091,1.55098047326151
1110111111101110111101111111111111111011111111111111111111000000000000000000000000000000000000000000000000,1,2,1.4626267452924,1.4913700026186,1.61173748149039,1.63882929572551
1110111111101110111111111011011111111101111111111011111011000000000000000000000000000000000000000000000000,1,2,1.39003790004957,1.42489580316458,1.56175934755339,1.57356271663903
1110111111101110111111111101111111110110101111011111111110000000000000000000000000000000000000000000000000,1,2,1.47222507694892,1.50809152935663,1.64846658168536,1.65621330968414
1110111111101111001111001111111011111011111111011111111111000000000000000000000000000000000000000000000000,1,2,1.47037060793306,1.4839262596836,1.64882019784428,1.67013164293894
1110111111101111001111111111111111111110111011101111111111000000000000000000000000000000000000000000000000,1,2,1.42654397102466,1.45892044297944,1.56589763167016,1.60415075957769
1110111111101111011111111011111101111111111111111111011101000000000000000000000000000000000000000000000000,1,2,1.47482058026358,1.49607632061751,1.54970151643589,1.54992493652492
1110111111101111100111111010111111111011111111101111111011000000000000000000000000000000000000000000000000,1,2,1.61240509337951,1.65332343940546,1.72449614178947,1.73182015912894
1110111111101111101111111110111111101111001111111111111001000000000000000000000000000000000000000000000000,1,2,1.42423970682478,1.45370451041938,1.5427718695044,1.5511176711566
1110111111101111101111111111101111111111111101111110111011000000000000000000000000000000000000000000000000,1,2,1.40248393456806,1.42734416650882,1.49018304533945,1.49042215802829
1110111111101111101111111111110111111111101011111111111111000000000000000000000000000000000000000000000000,1,2,1.44987885328209,1.46497059359133,1.56039665240479,1.59669930280286
1110111111101111101111111111111011111111010111101111111111000000000000000000000000000000000000000000000000,1,2,1.44667742675965,1.45810556252964,1.56214880794174,1.59832512200837
1110111111101111110110101111111111111011110111111111111111000000000000000000000000000000000000000000000000,1,2,1.46729010667272,1.48894627468389,1.60907170178843,1.63698519350026
1110111111101111110111101111011011111111111111011111101111000000000000000000000000000000000000000000000000,1,2,1.22878964047531,1.23976141501214,1.36575237207922,1.39369472447394
1110111111101111110111111111111110111101111111111111101111000000000000000000000000000000000000000000000000,1,2,1.4261982263839,1.44419655063018,1.51582980048928,1.53873176937293
1110111111101111111001111111111010111011101011111011111111000000000000000000000000000000000000000000000000,1,2,1.71036438869901,1.71205855639729,1.73004607276278,1.74064879278516
1110111111101111111011110111100111111101110011111111101111000000000000000000000000000000000000000000000000,1,2,1.3483613925512,1.34836139255209,1.43565444654116,1.44394774713702
1110111111101111111011111111110111111111111110111111111101000000000000000000000000000000000000000000000000,1,2,1.43732420626941,1.45581644771003,1.54856687938216,1.56555972335275
1110111111101111111011111111111111111111111110111111011101000000000000000000000000000000000000000000000000,1,2,1.3894633346915,1.41957447102782,1.48625093168262,1.49120727776177
1110111111101111111100110111111111111101110011111111111111000000000000000000000000000000000000000000000000,1,2,1.41628354424875,1.42028473829354,1.58722877115684,1.61654849530869
1110111111101111111101011101111011111111111111111111010000000000000000000000000000000000000000000000000000,1,2,1.35073920802981,1.37343362145337,1.45852968320181,1.46150184692251
1110111111101111111101110111111100110110110111101101111111000000000000000000000000000000000000000000000000,1,2,1.53367521003236,1.54400088702477,1.61973911583743,1.64336056088704
1110111111101111111110101111111111011101111111111101110111000000000000000000000000000000000000000000000000,1,2,1.41696968368581,1.44892319697814,1.53706874619264,1.53706874619936
1110111111101111111110111110011111111110101111111111011111000000000000000000000000000000000000000000000000,1,2,1.34014175331258,1.37513850086793,1.50608304273419,1.55021332977164
1110111111101111111110111110111110010011111011111111111111000000000000000000000000000000000000000000000000,1,2,1.531478098688,1.55091377319097,1.65777817063586,1.68952574571741
1110111111101111111110111110111111111111011111111110011110000000000000000000000000000000000000000000000000,1,2,1.34391860731313,1.37780732259723,1.50083386371918,1.5407551893082
1110111111101111111111011110111111110111111111111111110111000000000000000000000000000000000000000000000000,1,2,1.41139016463968,1.43947972487822,1.54512690035629,1.55728965689458
1110111111101111111111011111011111111001101111010111100111000000000000000000000000000000000000000000000000,1,2,1.30722449171494,1.32848928626628,1.45164367032265,1.45164367032274
1110111111101111111111011111111100111011111111011100110111000000000000000000000000000000000000000000000000,1,2,1.55800722473448,1.56580624362507,0,0
1110111111101111111111011111111110011110101110111111011111000000000000000000000000000000000000000000000000,1,2,1.43765700644554,1.46058715507606,1.53909176438472,1.57403881510492
1110111111101111111111011111111111110111111111111111111011000000000000000000000000000000000000000000000000,1,2,1.43362458710013,1.45941669755831,1.5489991466077,1.5594473480756
1110111111101111111111011111111111111101100111111110111111000000000000000000000000000000000000000000000000,1,2,1.40183311986079,1.40648410157965,1.54349099194733,1.58309832607481
1110111111101111111111100111111111111111111011111111111111000000000000000000000000000000000000000000000000,1,2,1.45138148113592,1.47530552823816,1.56815103617128,1.59665510940045
1110111111101111111111101111111101111110011111111111110111000000000000000000000000000000000000000000000000,1,2,1.46484837429593,1.48679393533616,1.56126989991214,1.56896099705024
1110111111101111111111110101111111101111111111111110110111000000000000000000000000000000000000000000000000,1,2,1.45531315645109,1.48067979551459,1.54920941377797,1.54947596457843
1110111111101111111111110101111111111111101111111111111111000000000000000000000000000000000000000000000000,1,2,1.50746978570877,1.53965949845984,1.6416372277102,1.66735799824953
1110111111101111111111111011111110101101101111011111101111000000000000000000000000000000000000000000000000,1,2,1.48326086818297,1.51078862650215,1.61508665653485,1.62443575492704
1110111111101111111111111100111111110111100111111101111011000000000000000000000000000000000000000000000000,1,2,1.46498482031892,1.49037465050084,1.60347852366006,1.60347852367242
1110111111101111111111111101111111110101110101011111011011000000000000000000000000000000000000000000000000,1,2,1.4166034539747,1.42238745116724,1.56891326067488,1.5689132606771
1110111111101111111111111110101110101111011111110111111111000000000000000000000000000000000000000000000000,1,2,1.42859591913499,1.45221405631669,1.53689510024968,1.56409491814978
1110111111101111111111111111011111010111111111111010111111000000000000000000000000000000000000000000000000,1,2,1.38552361883817,1.4105941510458,1.50339972241535,1.54602591638073
1110111111101111111111111111111111110101111110111111111110000000000000000000000000000000000000000000000000,1,2,1.43592582906364,1.46101077400279,1.54336038825103,1.56460027483787
1110111111101111111111111111111111111101011111111111001110000000000000000000000000000000000000000000000000,1,2,1.33764913025285,1.35690313511462,1.40756223545832,1.41557112245577
1110111111110001110111111111111110111111111110111101111111000000000000000000000000000000000000000000000000,1,2,1.46246101559969,1.48515976684736,1.58447299553941,1.60365274527945
1110111111110011011110111101111101111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.44267134304479,1.47028357421082,1.60291846643193,1.63488301133372
1110111111110011111101110111110011010111111111111111111110000000000000000000000000000000000000000000000000,1,2,1.534596368769,1.53483936446176,1.59750542063972,1.61188261893967
1110111111110011111110011011111111011111101111111111110111000000000000000000000000000000000000000000000000,1,2,1.44111209193827,1.49321266392102,1.6225209910751,1.63553716025025
1110111111110011111110111010111101111010100011110111111011000000000000000000000000000000000000000000000000,1,2,1.55806395929636,1.57334356593819,1.68660706953978,1.70125347499032
1110111111110011111111101111111111011111101101100011011110000000000000000000000000000000000000000000000000,1,2,1.31760936338543,1.33181103063218,1.34109999817452,1.34167557228703
1110111111110011111111111111100011111011111111111111111111000000000000000000000000000000000000000000000000,1,2,1.50778366175631,1.5190888357611,1.58770525533202,1.601979371712
1110111111110100011011011111111111111111110111111111111111000000000000000000000000000000000000000000000000,1,2,1.37257961391085,1.40142175412349,1.58923557374781,1.6273988028104
1110111111110100011111101111111111111101101110101111111111000000000000000000000000000000000000000000000000,1,2,1.4126671344056,1.44794240922414,1.57208524380367,1.60196354917053
1110111111110100110011111101111111111111111011101110111101000000000000000000000000000000000000000000000000,1,2,1.34513289926638,1.38003130924022,1.49380543489405,1.53114037098387
1110111111110100111111011111011101111110111101111111101110000000000000000000000000000000000000000000000000,1,2,1.00000000012132,1.00000000012629,1.00000000013617,1.00000000013821
1110111111110100111111101101101111111111111101111111111111000000000000000000000000000000000000000000000000,1,2,1.38253123088816,1.41991155422496,1.56440748192414,1.58232824078817
1110111111110101011011100011111111111111111111111111111110000000000000000000000000000000000000000000000000,1,2,1.49409392945828,1.54875209484592,1.67430040747847,1.69095488928132
1110111111110101011011101011111011111111101100111011110101000000000000000000000000000000000000000000000000,1,2,1.45721769131768,1.48779418406506,1.60961489573818,1.6225941692487
1110111111110101101011111111111111111111111111011111111111000000000000000000000000000000000000000000000000,1,2,1.40949759447068,1.45207014086371,1.60518667709809,1.61164036386189
1110111111110101110111101111110111001110111111111111010111000000000000000000000000000000000000000000000000,1,2,1.50576766950682,1.50605704991147,1.56711472414811,1.57386756775004
1110111111110101110111111001101111101111111101111111111101000000000000000000000000000000000000000000000000,1,2,1.44122067445682,1.48684830250984,1.60495258349911,1.61880078811397
1110111111110101110111111111111111111101111111011111011111000000000000000000000000000000000000000000000000,1,2,1.40322646091188,1.44076187555762,1.56910081815102,1.57438368804386
1110111111110101111011111110111011011001111001111101111111000000000000000000000000000000000000000000000000,1,2,1.49007459881268,1.51740919972284,1.62607967626898,1.64801880473567
1110111111110101111101011111111111111111111111101110011111000000000000000000000000000000000000000000000000,1,2,1.36680723116639,1.4058878542485,1.52754717170863,1.55771986965023
1110111111110101111101111110111101111111101111111011111111000000000000000000000000000000000000000000000000,1,2,1.38681816710552,1.41384490215343,1.56170080447499,1.5897408207382
1110111111110101111111111011101111111011111110111111111111000000000000000000000000000000000000000000000000,1,2,1.59176874403471,1.63324229540988,1.72082806449698,1.73309624592973
1110111111110101111111111101101110111011011111001011111111000000000000000000000000000000000000000000000000,1,2,1.58634154712059,1.60398254039933,1.68650672876583,1.68934585387853
1110111111110101111111111111011111101111011110110101111111000000000000000000000000000000000000000000000000,1,2,1.38082642314978,1.41250975637819,1.52674132853755,1.5526918871951
1110111111110101111111111111111111011111101111111111011111000000000000000000000000000000000000000000000000,1,2,1.41942956603448,1.45276116328085,1.55241275539228,1.57115742416668
1110111111110110111111001111111100111011011111110111111111000000000000000000000000000000000000000000000000,1,2,1.58870684507024,1.59823139614652,1.68925768405018,1.70768957051961
1110111111110110111111111111111111111111101111111101110010000000000000000000000000000000000000000000000000,1,2,1.40795152942273,1.43831925147274,1.53477282527284,1.53477282527966
1110111111110111010111111110111111111011111111111010011001000000000000000000000000000000000000000000000000,1,2,1.35588481452459,1.38604801829472,1.43645326064749,1.43669070214133
1110111111110111011011011111111111011101111111111111101110000000000000000000000000000000000000000000000000,1,2,1.33139998787692,1.35767688587748,1.40462823352942,1.40482988878846
1110111111110111011101111011111011100011111111011111110111000000000000000000000000000000000000000000000000,1,2,1.73728918679327,1.73982775221073,1.80559309543164,1.80559309543077
1110111111110111011111111011111111011110101011001111100110000000000000000000000000000000000000000000000000,1,2,1.35393620059694,1.37808962509073,1.46339802308065,1.4633980230803
1110111111110111011111111111111101010111110110111111101111000000000000000000000000000000000000000000000000,1,2,1.4706637359953,1.47295112699863,1.54061589632941,1.56023530684883
1110111111110111011111111111111111111111111101111111111100000000000000000000000000000000000000000000000000,1,2,1.40356899105019,1.43290039772405,1.52690247151035,1.54740614691133
1110111111110111101010111111110011111010111111111111101111000000000000000000000000000000000000000000000000,1,2,1.47799717251123,1.48923208013116,1.56297883952293,1.58356041025855
1110111111110111101110101111111011001101111111111111011111000000000000000000000000000000000000000000000000,1,2,1.47562810792766,1.48453996145116,1.5515175314915,1.57747155360172
1110111111110111101111110111111101110110111101101101101110000000000000000000000000000000000000000000000000,1,2,1.42464217943428,1.42918462646658,1.45079453078871,1.45644845657193
1110111111110111101111111011111011111100111111111110111111000000000000000000000000000000000000000000000000,1,2,1.5249331828232,1.54479085674044,1.62578795416894,1.64495064705013
1110111111110111101111111110111001101111100110111111111101000000000000000000000000000000000000000000000000,1,2,1.52757911468675,1.52792363648748,1.61379509440123,1.62355362523744
1110111111110111101111111111111110110111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.47513988117161,1.50143560565552,1.5840301270218,1.60568263764829
1110111111110111110101111111111110111110111111111111111011000000000000000000000000000000000000000000000000,1,2,1.47645255797331,1.49695103364628,1.57915278067902,1.58982287479653
1110111111110111110110111011111101111111110111111101111101000000000000000000000000000000000000000000000000,1,2,1.51614822891005,1.52783964818164,1.63509611448179,1.64875318980796
1110111111110111110110111101111010111111100111111111111110000000000000000000000000000000000000000000000000,1,2,1.50388063067731,1.51627446572339,1.63823813208922,1.65605473949938
1110111111110111110110111110110110111111111100111111110111000000000000000000000000000000000000000000000000,1,2,1.44618373822066,1.46576640982633,1.61422985973509,1.62889205432868
1110111111110111110110111111111111110110110111111101111011000000000000000000000000000000000000000000000000,1,2,1.4299169685642,1.45721014276196,1.56611492829876,1.5776594793234
1110111111110111110111011111101001111111111111001010111101000000000000000000000000000000000000000000000000,1,2,1.41176458555689,1.42341061095675,1.50556866674722,1.51217474243662
1110111111110111110111111110111111111110111010111101111110000000000000000000000000000000000000000000000000,1,2,1.39393312750736,1.43376936827755,1.54426055290171,1.56524358129395
1110111111110111110111111111111111111111011111111111111111000000000000000000000000000000000000000000000000,1,2,1.4286811759934,1.46464185427246,1.56183156878177,1.58236534266612
1110111111110111111010000110011101101111111111111100111111000000000000000000000000000000000000000000000000,1,2,1.40876164858083,1.41351531454239,1.52396197259472,1.56130751481186
1110111111110111111011011111111111101001011111101111101101000000000000000000000000000000000000000000000000,1,2,1.43415095073733,1.45909799940223,1.52410946965047,1.53709010469362
1110111111110111111011011111111111111100011111111010111111000000000000000000000000000000000000000000000000,1,2,1.39145242528045,1.4264862421086,1.53202906700882,1.56014460791597
1110111111110111111101111011111111111011110100111111111011000000000000000000000000000000000000000000000000,1,2,1.57940765822547,1.61226611536321,1.72601952078691,1.73524599759254
1110111111110111111101111100110101111111101110111111101111000000000000000000000000000000000000000000000000,1,2,1.45497447938391,1.47351890487246,1.59031560827194,1.61132562813831
1110111111110111111110111001111110111111011111111111111111000000000000000000000000000000000000000000000000,1,2,1.49879879491767,1.53572676901617,1.64974956555574,1.67126595206873
1110111111110111111110111011001111111111111110101111010111000000000000000000000000000000000000000000000000,1,2,1.3465346486786,1.37942457465487,1.47269638649395,1.48449585338814
1110111111110111111110111110111111111111111110110111111111000000000000000000000000000000000000000000000000,1,2,1.33336160438609,1.37037985714312,1.53126564405769,1.57415275285721
1110111111110111111111001111110111001111111111111101111110000000000000000000000000000000000000000000000000,1,2,1.44801902099448,1.44832824885178,1.52373093072798,1.54091721146489
1110111111110111111111011110001111111111110101110111111111000000000000000000000000000000000000000000000000,1,2,1.29426981216405,1.32158638500438,1.5071205343185,1.5427172773555
1110111111110111111111011111011101111101110111111111111111000000000000000000000000000000000000000000000000,1,2,1.3395601283521,1.3397339746896,1.49878898544744,1.53988052084373
1110111111110111111111011111011111111111111011101111101111000000000000000000000000000000000000000000000000,1,2,1.24655480536516,1.27239058028588,1.38035141819647,1.41115351422116
1110111111110111111111111011111111011111111001001111011010000000000000000000000000000000000000000000000000,1,2,1.42947557414741,1.46075941724211,1.55246718084376,1.5526999739407
1110111111110111111111111110111101101111111111111111011111000000000000000000000000000000000000000000000000,1,2,1.46801524843998,1.47189922686719,1.54931898509228,1.57041406947045
1110111111110111111111111110111111111110110111111111111111000000000000000000000000000000000000000000000000,1,2,1.39726729438153,1.42425354385014,1.56014898481132,1.58428878161536
1110111111110111111111111111111110111111110111111111111111000000000000000000000000000000000000000000000000,1,2,1.44397838086103,1.46210071079635,1.57268106416377,1.59238297626108
1110111111110111111111111111111111110111110111101011111111000000000000000000000000000000000000000000000000,1,2,1.43566719775055,1.46033076167335,1.56318466786587,1.58366746983533
1110111111111000101111101111111111101011111011011001111110000000000000000000000000000000000000000000000000,1,2,1.45134133485084,1.47899066386082,1.58515194846118,1.58515194845267
1110111111111000111111111111111101111111111011111111111100000000000000000000000000000000000000000000000000,1,2,1.41375792772779,1.4409464943899,1.55212713853139,1.56670111309629
